IDENTIFIER,SERIAL,NODE,NODEALIAS,MANAGER,AGENT,ALERTGROUP,ALERTKEY,SEVERITY,SUMMARY,STATECHANGE,FIRSTOCCURRENCE,LASTOCCURRENCE,LASTMODIFIED,POLL,TYPE,TALLY,CLASS,GRADE,LOCATION,OWNERUID,OWNERGID,ACKNOWLEDGED,FLASH,EVENTID,EXPIRETIME,PROCESSREQ,SUPPRESSESCL,CUSTOMER,SERVICE,TASKLIST,SERVERNAME,SERVERSERIAL,ORIGINALSEVERITY,COMPONENT,COMPONENTTYPE,CUSTOMERCODE,HWTYPE,IBMMANAGED,INSTANCESITUATION,OSTYPE,RESOURCEID,RESOURCETYPE,RESOURCEUSAGE,SUBCOMPONENT,SUPPORTORG,TICKETGROUP,ZHNOTIFYGROUP,ZPROCESSSTATE,ZTICKETSEVERITY,ACKEDBY,CLEAREDBY,OPERATORMESSAGE,DELETEDAT,TICKETNUMBER,INSTANCEID,ZHNOTIFYSTATE,ZBNOTIFYSTATE,ZGENERICACTIONSTATE,ZGENERICACTIONRESULTS,ZTICKETSTATE,CONSOLE,ZDCONSOLETYPE,D_CLIENT_ID,DURATION,GACDW_UID,CHIP_ID,UID,HOSTNAME,FQHN,IP_ADDRESS,AMTICKET,LASTMODIFIEDTIME,TOOL_SOURCE,TOOL_CUSTOMERCODE,FIRSTOCCURRENCE_UTC,LASTOCCURRENCE_UTC,DURATION
ccc_srvqful_xvaw_std:ccc_rocviof6san2:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-276-311,ccc_rocviof6san2,161.162.241.186,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk507_Path1:11,2016-06-20-11.14.00.000000,2016-06-20-11.13.00.000000,2016-06-20-11.13.00.000000,2016-06-20-11.14.00.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-276-311,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof6san2.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-20-11.34.54.000000,,hdisk507_Path1,0,0,0,,0,,Master,299,0,,,22-419-744,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466392380,1466392380,0
ccc_srvqful_xvaw_std:ccc_rocviof6san1:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-276-310,ccc_rocviof6san1,161.162.241.185,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk488_Path1:396,2016-06-20-11.14.00.000000,2016-06-20-11.13.00.000000,2016-06-20-11.13.00.000000,2016-06-20-11.14.00.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-276-310,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof6san1.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-20-11.34.54.000000,,hdisk488_Path1,0,0,0,,0,,Master,299,0,,,22-420-761,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466392380,1466392380,0
ccc_tra_xuxw_std:ccc_pgvix100:KUX::ITM_System                                                                                                                                                                                                                  ,52-276-366,ccc_pgvix100,161.162.242.18,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_System,ccc_tra_xuxw_std,0,System is thrashing.  PageIn: 895  PageOut: 852,2016-06-20-11.17.58.000000,2016-06-20-11.16.58.000000,2016-06-20-11.16.58.000000,2016-06-20-11.17.58.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-276-366,2,UNIX,OperatingSystem,ccc,,0,15 Minute Average PageIn/PageOut,,pgvix100.scaletccs.com,0,,Performance,,,,12,0,,ClearingEvent,,2016-06-20-11.38.54.000000,,Paging,0,0,0,,0,,Master,299,0,,,22-420-792,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466392618,1466392618,0
ccc_prccpu_3ntc_std:ccc_roc6ipctrxibm03:NT::ITM_NT_Process                                                                                                                                                                                                     ,52-277-143,ccc_roc6ipctrxibm03,161.162.241.150,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Process,ccc_prccpu_3ntc_std,0,Process using high cpu (100%) hdump_x64,2016-06-20-22.13.58.000000,2016-06-20-12.33.59.000000,2016-06-20-12.33.59.000000,2016-06-20-22.13.58.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-277-143,4,Windows,OperatingSystem,ccc,,0,Percent CPU Utilization,,roc6ipctrxibm03.ko.scaletccs.com,0,,Process,,,,12,0,,ClearingEvent,,2016-06-20-22.35.01.000000,,hdump_x64,0,0,0,,0,,Master,299,0,,,22-420-077,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466397239,1466397239,0
ccc_srvqful_xvaw_std:ccc_rocviof6san2:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-277-270,ccc_rocviof6san2,161.162.241.186,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk507_Path1:12,2016-06-20-12.49.00.000000,2016-06-20-12.48.00.000000,2016-06-20-12.48.00.000000,2016-06-20-12.49.00.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-277-270,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof6san2.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-20-13.09.55.000000,,hdisk507_Path1,0,0,0,,0,,Master,299,0,,,22-420-044,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466398080,1466398080,0
ccc_srvqful_xvaw_std:ccc_rocviof5san2:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-277-396,ccc_rocviof5san2,161.162.241.184,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk59_Path0:23,2016-06-20-13.03.00.000000,2016-06-20-13.01.00.000000,2016-06-20-13.01.00.000000,2016-06-20-13.03.00.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-277-396,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof5san2.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-20-13.23.55.000000,,hdisk59_Path0,0,0,0,,0,,Master,299,0,,,22-420-174,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466398860,1466398860,0
ccc_prccpu_3ntw_std:ROC4CQWSUS01:NT::ITM_NT_Process                                                                                                                                                                                                            ,52-277-634,ccc_roc4cqwsus01,161.162.243.67,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Process,ccc_prccpu_3ntw_std,0,Cleared and Re-fired: Process using high cpu (70%) WmiPrvSE,2016-06-20-14.18.58.000000,2016-06-20-13.23.58.000000,2016-06-20-14.13.58.000000,2016-06-20-14.18.58.000000,0,20,3,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-277-634,2,Windows,OperatingSystem,ccc,,0,Percent CPU Utilization,,,0,,Process,,,,12,0,,ClearingEvent,,2016-06-20-14.39.56.000000,,WmiPrvSE,0,0,0,,0,,Master,299,0,,,22-421-430,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466400238,1466403238,3000
ccc_srvqful_xvaw_std:ccc_rocviof1san1:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-278-900,ccc_rocviof1san1,161.162.241.143,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk54_Path4:30,2016-06-20-15.03.00.000000,2016-06-20-15.02.00.000000,2016-06-20-15.02.00.000000,2016-06-20-15.03.00.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-278-900,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof1san1.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-20-15.23.57.000000,,hdisk54_Path4,0,0,0,,0,,Master,299,0,,,22-420-902,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466406120,1466406120,0
ccc_prccpu_3ntc_std:Primary:ccc_ROC6CPARETA03:NT::ITM_NT_Process                                                                                                                                                                                               ,52-280-202,ccc_ROC6CPARETA03,10.99.2.73,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Process,ccc_prccpu_3ntc_std,0,Process using high cpu (99%) Prevail8,2016-06-20-21.48.58.000000,2016-06-20-16.43.58.000000,2016-06-20-16.43.58.000000,2016-06-20-21.48.58.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-280-202,4,Windows,OperatingSystem,ccc,,0,Percent CPU Utilization,,,0,,Process,,,,12,0,,ClearingEvent,,2016-06-20-22.10.01.000000,,Prevail8,0,0,0,,0,,Master,299,0,,,22-421-575,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466412238,1466412238,0
ccc_prccpu_3ntc_std:ccc_roc6dbaretp01:NT::ITM_NT_Process                                                                                                                                                                                                       ,52-280-203,ccc_roc6dbaretp01,10.99.2.75,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Process,ccc_prccpu_3ntc_std,0,Process using high cpu (715%) oracle,2016-06-20-16.48.58.000000,2016-06-20-16.43.58.000000,2016-06-20-16.43.58.000000,2016-06-20-16.48.58.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-280-203,4,Windows,OperatingSystem,ccc,,0,Percent CPU Utilization,,roc6dbaretp01.ko.scaletccs.com,0,,Process,,,,12,0,,ClearingEvent,,2016-06-20-17.09.58.000000,,oracle,0,0,0,,0,,Master,299,0,,,22-422-619,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466412238,1466412238,0
ccc_noded_xul2_std:pilix100:KUL::ITM_Log_Entries                                                                                                                                                                                                               ,52-281-123,ccc_pilix100,161.162.242.99,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_Log_Entries,ccc_noded_xul2_std,0,HACMP node left cluster. Log: otice PowerHA SystemMirror for AIX: EVENT COMPLETED: node_down pilix100 0,2016-07-04-18.35.14.000000,2016-06-20-17.54.33.000000,2016-06-20-17.54.57.000000,2016-07-04-18.35.14.000000,0,20,6,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-281-123,4,AIX,OperatingSystem,ccc,,0,ccc_noded_xul2_std,,pilix100.scaletccs.com,0,,Cluster,,,,12,0,,Reaper,,2016-07-04-18.38.32.000000,,/var/hacmp/adm/cluster.log,0,0,0,,0,,Master,299,0,,,22-423-056,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466416473,1466416497,24
ccc_noded_xul2_std:piuix100:KUL::ITM_Log_Entries                                                                                                                                                                                                               ,52-281-126,ccc_piuix100,161.162.242.111,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_Log_Entries,ccc_noded_xul2_std,0,HACMP node left cluster. Log: otice PowerHA SystemMirror for AIX: EVENT COMPLETED: node_down piuix100 0,2016-07-04-18.35.14.000000,2016-06-20-17.54.36.000000,2016-06-20-17.55.01.000000,2016-07-04-18.35.14.000000,0,20,6,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-281-126,4,AIX,OperatingSystem,ccc,,0,ccc_noded_xul2_std,,,0,,Cluster,,,,12,0,,Reaper,,2016-07-04-18.38.32.000000,,/var/hacmp/adm/cluster.log,0,0,0,,0,,Master,299,0,,,22-423-197,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466416476,1466416501,25
@ccc-hgvix100-pers.scaletccs.com->NmosPingFail1                                                                                                                                                                                                                ,52-281-393,ccc-hgvix100-pers.scaletccs.com,161.162.242.12,ITNM,ITNM Monitor Probe,ITNM Monitor,@ccc-hgvix100-pers.scaletccs.com->NmosPingFail,0,End Node Ping/End Node Ping fail for 161.162.242.12: ICMP timeout,2016-07-04-19.35.14.000000,2016-06-20-17.54.55.000000,2016-06-20-19.04.56.000000,2016-07-04-19.35.14.000000,0,1,2,8-000,0,,65-534,0,0,0,NmosPingFail,0,0,0,,,0,USRD0P0ALLP,52-281-393,5,,,ccc,,0,,,,0,,,,,,12,0,,Reaper,,2016-07-04-19.38.32.000000,,,0,0,0,,0,,Master,299,0,,,22-422-048,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466416495,1466420696,4201
ccc_noded_xul2_std:pihix100:KUL::ITM_Log_Entries                                                                                                                                                                                                               ,52-281-138,ccc_pihix100,161.162.242.105,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_Log_Entries,ccc_noded_xul2_std,0,HACMP node left cluster. Log: otice PowerHA SystemMirror for AIX: EVENT COMPLETED: node_down pihix100 0,2016-07-04-18.35.14.000000,2016-06-20-17.54.57.000000,2016-06-20-17.55.00.000000,2016-07-04-18.35.14.000000,0,20,4,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-281-138,4,AIX,OperatingSystem,ccc,,0,ccc_noded_xul2_std,,pihix100.scaletccs.com,0,,Cluster,,,,12,0,,Reaper,,2016-07-04-18.38.32.000000,,/var/hacmp/adm/cluster.log,0,0,0,,0,,Master,299,0,,,22-423-194,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466416497,1466416500,3
ccc_srvqful_xvaw_std:ccc_rocviof9p1:VA::ITM_KVA_DISKS                                                                                                                                                                                                          ,52-281-172,ccc_rocviof9p1,161.162.241.219,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk534_Path7:21,2016-06-20-18.00.01.000000,2016-06-20-17.58.01.000000,2016-06-20-17.58.01.000000,2016-06-20-18.00.01.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-281-172,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-20-18.20.58.000000,,hdisk534_Path7,0,0,0,,0,,Master,299,0,,,22-421-883,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466416681,1466416681,0
ccc_prcmis_xuxc_std:ccc_htdix100-boot:KUX::ITM_Process                                                                                                                                                                                                         ,52-281-186,ccc_htdix100-boot,161.162.244.56,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_Process,ccc_prcmis_xuxc_std,0,Process Missing: ,2016-06-20-18.14.00.000000,2016-06-20-17.58.59.000000,2016-06-20-17.58.59.000000,2016-06-20-18.14.00.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-281-186,4,UNIX,OperatingSystem,ccc,,0,ccc_prcmis_xuxc_std,,,0,,Process,,,,12,0,,ClearingEvent,,2016-06-20-18.34.59.000000,,/*/sshd,0,0,0,,0,,Master,299,0,,,22-423-063,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466416739,1466416739,0
ccc_prcmis_xuxc_std:ccc_pihix100:KUX::ITM_Process                                                                                                                                                                                                              ,52-281-185,ccc_pihix100,161.162.242.105,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_Process,ccc_prcmis_xuxc_std,0,Process Missing: ,2016-06-20-18.14.00.000000,2016-06-20-17.58.59.000000,2016-06-20-17.58.59.000000,2016-06-20-18.14.00.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-281-185,4,UNIX,OperatingSystem,ccc,,0,ccc_prcmis_xuxc_std,,pihix100.scaletccs.com,0,,Process,,,,12,0,,ClearingEvent,,2016-06-20-18.34.59.000000,,/*/sshd,0,0,0,,0,,Master,299,0,,,22-422-008,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466416739,1466416739,0
@ccc-hgmix100-pers.scaletccs.com->NmosPingFail1                                                                                                                                                                                                                ,52-281-449,ccc-hgmix100-pers.scaletccs.com,161.162.242.11,ITNM,ITNM Monitor Probe,ITNM Monitor,@ccc-hgmix100-pers.scaletccs.com->NmosPingFail,0,End Node Ping/End Node Ping fail for 161.162.242.11: ICMP timeout,2016-07-04-19.35.14.000000,2016-06-20-17.59.56.000000,2016-06-20-19.09.55.000000,2016-07-04-19.35.14.000000,0,1,2,8-000,0,,65-534,0,0,0,NmosPingFail,0,0,0,,,0,USRD0P0ALLP,52-281-449,5,,,ccc,,0,,,,0,,,,,,12,0,,Reaper,,2016-07-04-19.38.32.000000,,,0,0,0,,0,,Master,299,0,,,22-422-068,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466416796,1466420995,4199
@ccc-htsix100-pers.scaletccs.com->NmosPingFail1                                                                                                                                                                                                                ,52-281-448,ccc-htsix100-pers.scaletccs.com,161.162.242.14,ITNM,ITNM Monitor Probe,ITNM Monitor,@ccc-htsix100-pers.scaletccs.com->NmosPingFail,0,End Node Ping/End Node Ping fail for 161.162.242.14: ICMP timeout,2016-07-04-19.35.14.000000,2016-06-20-17.59.56.000000,2016-06-20-19.09.55.000000,2016-07-04-19.35.14.000000,0,1,2,8-000,0,,65-534,0,0,0,NmosPingFail,0,0,0,,,0,USRD0P0ALLP,52-281-448,5,,,ccc,,0,,,,0,,,,,,12,0,,Reaper,,2016-07-04-19.38.32.000000,,,0,0,0,,0,,Master,299,0,,,22-422-141,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466416796,1466420995,4199
@ccc-htdix100-pers.scaletccs.com->NmosPingFail1                                                                                                                                                                                                                ,52-281-450,ccc-htdix100-pers.scaletccs.com,161.162.244.56,ITNM,ITNM Monitor Probe,ITNM Monitor,@ccc-htdix100-pers.scaletccs.com->NmosPingFail,0,End Node Ping/End Node Ping fail for 161.162.244.56: ICMP timeout,2016-07-04-19.35.14.000000,2016-06-20-17.59.57.000000,2016-06-20-19.09.56.000000,2016-07-04-19.35.14.000000,0,1,2,8-000,0,,65-534,0,0,0,NmosPingFail,0,0,0,,,0,USRD0P0ALLP,52-281-450,5,,,ccc,,0,,,,0,,,,,,12,0,,Reaper,,2016-07-04-19.38.32.000000,,,0,0,0,,0,,Master,299,0,,,22-422-143,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466416797,1466420996,4199
ccc_srvqful_xvaw_std:ccc_rocviof7san1:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-281-218,ccc_rocviof7san1,161.162.241.195,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk155_Path2:14,2016-06-20-18.05.01.000000,2016-06-20-18.02.01.000000,2016-06-20-18.02.01.000000,2016-06-20-18.05.01.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-281-218,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof7san1.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-20-18.25.59.000000,,hdisk155_Path2,0,0,0,,0,,Master,299,0,,,22-422-077,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466416921,1466416921,0
ccc_srvqful_xvaw_std:ccc_rocviof7san1:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-281-537,ccc_rocviof7san1,161.162.241.195,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,Cleared and Re-fired: High rate disk service queue becomes full. hdisk113_Path0:8,2016-06-20-19.11.01.000000,2016-06-20-18.28.01.000000,2016-06-20-18.31.01.000000,2016-06-20-19.11.01.000000,0,20,2,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-281-537,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof7san1.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-20-19.31.59.000000,,hdisk113_Path0,0,0,0,,0,,Master,299,0,,,22-422-218,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466418481,1466418661,180
ccc_dsp_3ntc_std:ccc_rocsapgui01:NT:C::ITM_NT_Logical_Disk                                                                                                                                                                                                     ,52-281-991,ccc_rocsapgui01,161.162.242.33,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Logical_Disk,ccc_dsp_3ntc_std,0,High space used (95%) for C:,2016-06-20-19.02.01.000000,2016-06-20-19.00.01.000000,2016-06-20-19.00.01.000000,2016-06-20-19.02.01.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-281-991,4,Windows,ComputerSystem,ccc,,0,Percent space used,,,0,,FileSystem,,,,12,0,,ClearingEvent,,2016-06-20-19.22.59.000000,,C:,0,0,0,,0,,Master,299,0,,,22-422-492,,,,,2016-07-25-13.54.38.000000,NETCOL01,ccc,1466420401,1466420401,0
